Marca temporal,"Lea los siguientes términos y condiciones para el estudio. Antes de proceder, acéptelos.
Los presentes términos y condiciones regulan la participación en una encuesta anónima realizada como parte de la materia de Análisis de Datos, cuyo propósito es analizar factores personales, académicos, ambientales, fisiológicos y de desarrollo que puedan influir en la facilidad o dificultad para aprender a programar. La participación es voluntaria, pero todas las respuestas dentro del cuestionario son de carácter obligatorio para garantizar la completitud y validez del estudio. La encuesta es totalmente anónima: no se solicitará información que permita identificar de manera directa a los participantes, y los datos serán utilizados exclusivamente con fines académicos, tratados de forma confidencial y analizados de manera agregada.
El cuestionario incluye preguntas agrupadas en diversas categorías, entre ellas: datos sociodemográficos; hábitos de estudio y actividad académica; antecedentes formativos; hábitos de sueño, ejercicio y consumo; experiencias previas relacionadas con programación y lógica; características cognitivas y estilos de aprendizaje; contexto familiar y experiencias durante la infancia; factores fisiológicos o médicos relevantes para el desarrollo cognitivo; y condiciones ambientales o laborales que influyen en el aprendizaje. Algunas de estas categorías pueden incluir temas sensibles o de naturaleza personal; sin embargo, debido a los objetivos analíticos del estudio, todas las respuestas deben ser completadas para permitir la consistencia del análisis.
No se prevén riesgos directos derivados de la participación más allá del posible malestar asociado a responder preguntas personales o sensibles. La información recopilada no será compartida fuera del entorno académico de la materia. Al enviar el formulario, el participante confirma haber leído este texto y acepta los presentes términos y condiciones.",1. Género,2. Edad cumplida en años,"3. En caso de tener un trabajo remunerado, ¿Cuántas horas trabaja al día?","4. En caso de tener un trabajo, indique el giro más parecido de su trabajo.","5. Si usted ya cuenta con una carrera terminada, indíquela aquí","6. Durante su gestación, ¿Hubo algún problema de descalcificación?","7. Durante su infancia usted, ¿Usted consumió productos con Omega 3? Por ejemplo, Emulsión Scott",8. ¿Usted considera que creció con una familia disfuncional?,9. Marque aquellas actividades recreativas que realizaba habitualmente durante su infancia,"10. Durante su infancia, ¿Usted tenía hábitos de ahorro de dinero para comprar cosas de su interés?","11. En caso de haber contestado Sí a la pregunta anterior, ¿Qué cosas compraba con su dinero ahorrado?","12. Durante su infancia, ¿Usted tuvo algún trabajo remunerado?",13. Indique la colonia en la que vivió la mayor parte de su desarrollo desde su nacimiento hasta los 15 años,"14. En su formación primaria, secundaria y de preparatoria, ¿A cuál tipo de escuela asistió mayormente?",15. ¿Tenía experiencia previa en la programación antes de entrar a la escuela?,16. ¿Cuántas horas dedica semanalmente a estudiar y/o practicar programación (fuera de clases/trabajo obligatorio)?,"17. En una escala de 0 a 10, ¿Cómo calificaría su habilidad para programar?  ","18. ¿Con qué frecuencia utiliza herramientas de IA (como ChatGPT, Copilot, Gemini) como ayuda para resolver problemas de programación?  ",19. ¿Cuál es su principal motivación para aprender a programar?  ,"20. Antes de programar, ¿tuvo alguna experiencia con actividades que requieran lógica formal? Marque aquellas que correspondan. Deje en blanco si ninguna aplica.","21. Considerando la lengua extranjera en la que sea mejor, ¿Qué nivel considera que tiene?","22. Marque las estrategias de estudio que utiliza frecuentemente, sobre todo en materias de programación",23. ¿Cuántas horas utiliza para llegar de su hogar a la escuela? (viaje redondo) ,24. ¿Qué medio de transporte utiliza para llegar a la escuela?,"25. En promedio, ¿Cuántas horas duerme cada noche?",26. ¿Cuántos horas dedica para hacer ejercicio a la semana?,27. ¿Cuántas bebidas con cafeína (café y tés) consume en un día típico?,"28. ¿Cuántos refrescos negros (Coca-Cola, Pepsi, etc.) consume en un día típico?","29. ¿Cuántas bebidas azucaradas (refrescos no negros, aguas de sabor) consume en un día típico?",30. ¿Considera que su dieta habitual es balanceada?,"31. ¿Qué tipo de actividades extras (no académicas) tiene que cumplir antes de poder dedicar tiempo a programar? Marque las que correspondan. Si no hay ninguna, deje en blanco.",32. ¿Usted consume con regularidad alguna droga?,33. ¿Usted consume con regularidad algún estupefaciente?,34. ¿Usted estuvo bajo tratamiento psiquiátrico medicado durante el período de 1 año antes de entrar a la carrera?,35. ¿Cuántas horas a la semana dedica a jugar videojuegos?,36. ¿Cuál es su género de videojuegos favorito?,37. ¿Cuál era su materia favorita en la escuela primaria?,38. ¿Cuál es es el deporte que más le gusta ver?,39. ¿Cuál es es el deporte que más le gusta practicar?,"40. En caso de que sepa tocar un instrumento musical, indique el nivel que lo describe mejor.","41. Marque los instrumentos musicales que sepa tocar. En caso de que no sepa tocar un instrumento musical, deje en blanco.",42. ¿Cuál de las siguientes opciones describe mejor su forma de aprender?,"43. Razonamiento secuencial y reglas condicionales
Tenemos una máquina que puede procesar secuencias de símbolos. La máquina tiene un contador que comienza en 1. Al procesar los símbolos, sigue estas reglas:
- Si el símbolo es A, suma 2 al contador.
- Si es B, multiplica el contador por 2.
- Si es C, resta 3.
- Si el contador es negativo, vuelve a 0.

¿Cuál es el valor final del contador al aplicar la secuencia A, B, C, A, B, B, C, A?","44. Interpretación de instrucciones en lenguaje natural

Un programa analiza tres números respetando el orden en que se ingresan.
- Si el primero es par, intercambia el segundo y el tercero.
- Luego calcula la media de los dos últimos.
- Si esa media es mayor que el primero, suma 5 al primero.
- Finalmente imprime la suma total de los tres valores.

Entrada: 4, 7, 3 
¿Qué número se imprime?","45. Seguimiento de condiciones múltiples
Un proceso inicia con el número 5 y repite estas instrucciones 4 veces:
- Si el número actual es par, divídelo entre 2.
- Si es impar, multiplícalo por 3 y suma 1.
- Si el resultado es mayor que 20, réstale 10 antes de continuar.
¿Cuál es el número final después de las 4 iteraciones?","46. Retención y manipulación de pasos mentales

Lee las 5 reglas una sola vez. Luego, sin anotarlas, calcula el resultado final.
1. Empieza con 4
2. Suma el doble de 3.
3. Multiplica el resultado por el número de reglas impares.
4. Resta el número de reglas pares.
5. Divide el resultado entre 2.
¿Cuál es el número final?","47. Cuando me trabo en un problema, pruebo distintas estrategias antes de rendirme.  ",48. Prefiero entender por qué un programa falla en lugar de copiar la solución.,"49. Disfruto resolver problemas con varias condiciones, aunque me lleven tiempo.","50. Si no entiendo un tema, busco otra forma de aprenderlo (videos, ejemplos, foros).","51. Siento frustración al fallar, pero la uso para intentar de nuevo."
19/11/2025 20:28:00,Acepto participar en este estudio,Masculino,18,0,No trabajo,,No lo sé,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia)",Sí,Videojuegos,Sí,Gunajuato,Escuela privada (colegios),Sí,2,4,Frecuentemente (varias veces por semana),Pasión/Curiosidad intelectual,"Ajedrez, Debate, Filosofía",Intermedio,"Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",2,Transporte público,6,2,0,1,1,A veces,"Tareas del hogar, Cuidado de familiares",No,No,No,4,FPS (Disparos),Ciencias Naturales,Béisbol,Boxeo,Novato,"Guitarra, Ukulele, Mandolina, Bajo, Violín, Viola, Chelo, Contrabajo, Flauta, Oboe","Kinestésico (prefiero hacer las cosas, practicar)",8,19,615,72,4,3,2,3,4
19/11/2025 20:29:12,Acepto participar en este estudio,Femenino,19,0,No trabajo,,No,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",No,,Sí,Colonia Jardines del Valle,Escuela privada (colegios),No,4,2,Frecuentemente (varias veces por semana),Oportunidades laborales/Salario,Filosofía,Avanzado,"Escribir resúmenes, Practicar con ejercicios (incluyendo Code Challenges)",1,En carro (alguien más maneja),8,8,0,0,0,Sí,"Tareas del hogar, Cuidado de familiares",No,No,No,0,No juego videjuegos,Educación Física,Fútbol americano,Fútbol americano (flag),Novato,"Flauta, Oboe","Kinestésico (prefiero hacer las cosas, practicar)",19,19,2,72,4,3,4,5,5
19/11/2025 20:33:27,Acepto participar en este estudio,Masculino,18,0,No trabajo,,No lo sé,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",Sí,"tv, consola, celulares, audifonos, inverciones, etc.",Sí,las colonias ,Escuela pública,No,5,6,Frecuentemente (varias veces por semana),Pasión/Curiosidad intelectual,Ajedrez,Básico,"Lectura y relectura, Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",2,Transporte público,7,2,13,1,1,Sí,Tareas del hogar,No,No,No,2,todos,Matemáticas,Ajedrez,Ajedrez,No sé tocar un instrumento,,"Kinestésico (prefiero hacer las cosas, practicar)",19,20,2,14,5,4,4,4,5
19/11/2025 20:33:50,Acepto participar en este estudio,Masculino,18,0,No trabajo,Técnico en programación.,No,Sí,Tal vez,"Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia)",Sí,"Cosas simples, tales como accesorios, juguetes, etc.",Sí,San José del Bajio,Escuela pública,Sí,2,9,A veces (pocas veces al mes),Pasión/Curiosidad intelectual,"Ajedrez, Debate, Filosofía, Matemáticas avanzadas",Básico,"Escribir resúmenes, Lectura y relectura, Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",2,Transporte público,6,1,0,1,2,A veces,"Tareas del hogar, Cuidado de familiares",No,No,Sí,1,Puzzles,Matemáticas,Ajedrez,Ajedrez,Novato,"Guitarra, Ukulele, Mandolina, Bajo","Kinestésico (prefiero hacer las cosas, practicar)",19,13,2,9,5,5,5,5,5
19/11/2025 20:35:38,Acepto participar en este estudio,Masculino,18,0,No trabajo,,No,Sí,Tal vez,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",No,,No,La Palmita,Escuela pública,No,2,4,Frecuentemente (varias veces por semana),Oportunidades laborales/Salario,Matemáticas avanzadas,Intermedio,"Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",2,Transporte público,6,0,2,0,1,A veces,"Tareas del hogar, Compromisos sociales",No,No,No,4,FPS (Disparos),Educación Física,Ninguno,Ajedrez,No sé tocar un instrumento,,"Visual (prefiero diagramas, videos)",19,19,2,22.5,4,5,2,4,3
19/11/2025 20:35:52,Acepto participar en este estudio,Femenino,19,0,No trabajo,,No,Sí,Sí,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones)",Sí,"juguetes, colores",No,Santa Monica ,Escuela pública,No,3,5,A veces (pocas veces al mes),Pasión/Curiosidad intelectual,Filosofía,Básico,"Escribir resúmenes, Practicar con ejercicios (incluyendo Code Challenges)",1,Transporte público,6,2,1,0,1,Sí,Cuidado de familiares,No,No,No,1,Puzzles,Educación Artística,Ninguno,Fútbol Soccer,No sé tocar un instrumento,,"Kinestésico (prefiero hacer las cosas, practicar)",19,7,16,19,4,4,3,5,4
19/11/2025 20:36:28,Acepto participar en este estudio,Masculino,39,10,"Soporte técnico (instalación de software, asistencia en fallas simples de equipos, configuración de redes pequeñas, atención de tickets de TI)",Estudios políticos y gobierno,No,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",Sí,Dispositivos electrónicos,Sí,Lomas de Zapopan,Escuela privada (colegios),No,2,2,Frecuentemente (varias veces por semana),Oportunidades laborales/Salario,"Ajedrez, Debate, Filosofía",Intermedio,"Realizar mapas conceptuales, Lectura y relectura, Ver videos tutoriales",1,En carro (manejo),4,0,20,2,5,Sí,"Laborales, Tareas del hogar, Cuidado de familiares, Compromisos sociales",Sí,Sí,No,1,Estrategia,Matemáticas,Ninguno,Natación ,Novato,"Piano, Teclado, Sintetizador","Visual (prefiero diagramas, videos)",19,19,18,14,5,5,5,5,5
19/11/2025 20:39:13,Acepto participar en este estudio,Masculino,18,0,No trabajo,"Tecnico en ofimática, técnico eléctrico, solo carreras tecnicas tecnicas",No lo sé,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",Sí,Regalos para mi hermana menor y juguetes ,No,La Conasupo (Es una colonia fuera de Guadalajara),Escuela pública,Sí,1,2,A veces (pocas veces al mes),Pasión y salario,"Ajedrez, Debate, Filosofía",Básico,Ver videos tutoriales,1,A pie,6,0,1,0,1,No,"Tareas del hogar, Compromisos sociales",No,No,No,10,Estrategia,Matemáticas,Ajedrez,Voleibol ,Novato,Trompeta,"Kinestésico (prefiero hacer las cosas, practicar)",19,19,2,14,3,5,3,3,5
19/11/2025 20:41:21,Acepto participar en este estudio,Femenino,18,0,No trabajo,,No,No lo sé,Sí,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",Sí,"Papitas, juguetes, papelería compraba cosas a mi familia",No,"Villas de Santa Lucia, Zapopan Jalisco ",Escuela pública,Sí,2,6,Frecuentemente (varias veces por semana),Pasión/Curiosidad intelectual,,Intermedio,"Realizar mapas conceptuales, Lectura y relectura, Ver videos tutoriales",2,Transporte público,7,1,2,0,3,No,"Tareas del hogar, Cuidado de familiares",No,No,No,0,Estrategia,Matemáticas,1 hora ,Patinaje ,No sé tocar un instrumento,,"Visual (prefiero diagramas, videos)",19,19,54,9,5,3,3,5,5
19/11/2025 20:45:30,Acepto participar en este estudio,Masculino,19,0,No trabajo,,No,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia)",No,,Sí,Hacienda santa fe ,Escuela pública,No,3,5,Frecuentemente (varias veces por semana),Pasión/Curiosidad intelectual,"Debate, Filosofía",Básico,"Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",3,Transporte público,8,17,0,2,1,A veces,"Tareas del hogar, Compromisos sociales",No,No,No,12,Estrategia,Ciencias Naturales,Ninguno,Baloncesto,No sé tocar un instrumento,,"Kinestésico (prefiero hacer las cosas, practicar)",19,19,5,7,3,4,3,5,5
19/11/2025 20:51:19,Acepto participar en este estudio,Masculino,18,0,No trabajo,,No,No,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales)",No,,No,"Departamento, las montañas ",Escuela privada (colegios),No,2,2,A veces (pocas veces al mes),Oportunidades laborales y para  aplicar la en otra carrera ,,Intermedio,"Escribir resúmenes, Ver videos tutoriales",2,Transporte público,10,0,0,1,1,A veces,Teraes de la escuela ,No,No,No,3,RPG (Rol),Español (Lengua),Baloncesto,Taekwondo,Intermedio,"Piano,guitarra ","Visual (prefiero diagramas, videos)",11,7,15,20,1,1,1,5,1
19/11/2025 20:56:14,Acepto participar en este estudio,Masculino,18,5,"Imprenta, apoyo en ventas y produccion",,No,Sí,Tal vez,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia)",Sí,Videojuegos ,Sí,San Miguel de Huentitan ,Escuela privada (colegios),Sí,3,8,Frecuentemente (varias veces por semana),Pasión/Curiosidad intelectual,"Ajedrez, Resolver acertijos o problemas",Básico,Practicar con ejercicios (incluyendo Code Challenges),1,En carro (manejo),7,4,4,0,0,A veces,"Laborales, Tareas del hogar",No,No,No,2,Estrategia,Educación Física,Combates o Bicis ,Bici o Combate ,No sé tocar un instrumento,,"Kinestésico (prefiero hacer las cosas, practicar)",19,19,2,72,4,4,5,4,4
19/11/2025 23:26:54,Acepto participar en este estudio,Masculino,21,0,No trabajo,,No,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",Sí,Cosas para juegos,No,5 de diciembre (Puerto Vallarta),Escuela privada (colegios),No,10,8,Diariamente,Pasión/Curiosidad intelectual,"Ajedrez, Debate, Matemáticas avanzadas",Avanzado,"Lectura y relectura, Practicar con ejercicios (incluyendo Code Challenges)",1,Transporte público,5,0,0,1,0,No,.,No,No,No,30,FPS (Disparos),Matemáticas,Voleibol,Voleibol,Intermedio,"Piano, Teclado, Sintetizador, Flauta, Oboe, Batería","Kinestésico (prefiero hacer las cosas, practicar)",19,19,2,,5,4,5,5,4
20/11/2025 0:25:32,Acepto participar en este estudio,Femenino,18,0,No trabajo,,No,Sí,Sí,"Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia)",Sí,Dulces y accesorios para mis muñecas,No,Lomas de Oblatos,Escuela privada (colegios),No,2,3,Frecuentemente (varias veces por semana),Pasión/Curiosidad intelectual,"Ajedrez, Filosofía",Avanzado,"Lectura y relectura, Practicar con ejercicios (incluyendo Code Challenges)",3,Transporte público,7,0,2,0,0,A veces,Tareas del hogar,No,No,No,10,RPG (Rol),Español (Lengua),Ninguno,Ninguno,Novato,"Piano, Teclado, Sintetizador, Flauta, Oboe","Kinestésico (prefiero hacer las cosas, practicar)",11,19,16,14,4,5,4,3,3
20/11/2025 12:31:47,Acepto participar en este estudio,Masculino,22,4,"Trabajo administrativo y captura de datos (asistente administrativo, recepción, auxiliar de archivo, captura de información para empresas o instituciones)",,Sí,Sí,Sí,"Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia)",Sí,Juguetes y comida,No,Unidad república ,Escuela pública,No,3,2,A veces (pocas veces al mes),Pasión/Curiosidad intelectual,"Ajedrez, Filosofía, Matemáticas avanzadas",Básico,"Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",1,Transporte público,4,6,0,0,1,Sí,"Laborales, Tareas del hogar",No,No,No,2,Estrategia,Matemáticas,Box,Ajedrez,No sé tocar un instrumento,,"Kinestésico (prefiero hacer las cosas, practicar)",19,19,2,No entiendo lo de reglas impares,3,5,3,5,2
20/11/2025 12:34:09,Acepto participar en este estudio,Femenino,22,0,No trabajo,Tecnológo en desarrollo de software ,No,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",Sí,"Juguetes, ropa, cómoda que quería probar, peluches, accesorios de vestir, ect ",Sí,"Isla Cozumel 2855, jardinez de la cruz, Guadalajara, Jalisco ",Escuela pública,No,1,7,Frecuentemente (varias veces por semana),Pasión/Curiosidad intelectual,"Ajedrez, Debate",Intermedio,"Realizar mapas conceptuales, Lectura y relectura, Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",1,Transporte público,5,1,2,0,0,A veces,"Tareas del hogar, Cuidado de familiares",No,No,No,1,FPS (Disparos),Educación Artística,Ninguno,"Danza (aire, bailes movidos o pole dance), yoja, pilates, ejercicios aeróbicos ",Novato,Guitarra y ukelele ,"Kinestésico (prefiero hacer las cosas, practicar)",11,19,2,14,4,4,4,5,4
20/11/2025 13:15:22,Acepto participar en este estudio,Masculino,19,0,No trabajo,,No,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia)",Sí,Regalos para mi familia,No,Santa Tere,Escuela privada (colegios),No,3,5,Diariamente,Oportunidades laborales/Salario,Ajedrez,Avanzado,Lectura y relectura,1,En carro (manejo),5,0,0,0,2,A veces,Compromisos sociales,No,No,No,0,FPS (Disparos),Educación Física,Ninguno,Ninguno,No sé tocar un instrumento,,"Visual (prefiero diagramas, videos)",19,19,1,14,3,3,1,4,3
20/11/2025 13:15:23,Acepto participar en este estudio,Masculino,18,0,No trabajo,,No,Sí,No,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",Sí,"Balones de basquetbol, controles para la xbox",No,Haciendas del valle,Escuela privada (colegios),No,2,5,Diariamente,Oportunidades laborales/Salario,Ajedrez,Avanzado,"Lectura y relectura, Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",1,En carro (alguien más maneja),5,6,1,1,1,Sí,Tareas del hogar,No,No,No,0,FPS (Disparos),Matemáticas,Baloncesto,Baloncesto,No sé tocar un instrumento,,Auditivo (prefiero escuchar explicaciones),19,19,2,14,4,5,3,4,5
20/11/2025 14:11:26,Acepto participar en este estudio,Masculino,18,0,No trabajo,,No,No,Tal vez,"Juego físico y actividades al aire libre (Incluye correr, brincar, jugar en parques, bicicleta, futbol callejero, escondidas, exploración de patios o espacios naturales), Juego creativo y artístico (Dibujo, pintura, manualidades, música, baile, construcción con materiales caseros o bloques, teatro infantil), Juego simbólico e imaginativo (Jugar a la casita, superhéroes, muñecos, figuras de acción, crear historias, juegos de roles o dramatizaciones), Juego tecnológico o digital (Videojuegos, uso de computadoras, dispositivos móviles, juguetes electrónicos, actividades en línea adaptadas a la infancia), Actividades socioculturales o comunitarias (Participación en deportes organizados, grupos comunitarios, actividades religiosas, ferias locales, juegos tradicionales, convivencia con vecinos o familia extensa)",Sí,Videojuegos,No,Tabachines,Escuela pública,No,12,7,Frecuentemente (varias veces por semana),Oportunidades laborales/Salario,"Ajedrez, Debate, Matemáticas avanzadas",Intermedio,"Practicar con ejercicios (incluyendo Code Challenges), Ver videos tutoriales",2,Transporte público,5,10,1,1,2,Sí,Tareas del hogar,No,No,No,5,FPS (Disparos),Matemáticas,Béisbol,Fútbol Soccer,Novato,"Guitarra, Ukulele, Mandolina, Bajo","Kinestésico (prefiero hacer las cosas, practicar)",11,19,2,15,5,4,5,5,5
